TargetUser,NeighborUser,Similarity
10073,43457,0.471178
10073,32192,0.470565
10073,51432,0.465038
10073,35166,0.464062
10073,53591,0.463339
10073,887,0.462915
10073,18724,0.461327
10073,58611,0.459291
10073,42466,0.456817
10073,47766,0.454991
10073,10127,0.452120
10073,672,0.449803
10073,7216,0.449794
10073,37980,0.449417
10073,66034,0.449126
10073,32182,0.448663
10073,17131,0.447610
10073,31538,0.446883
10073,41848,0.446337
10073,39448,0.444372
10073,5892,0.443302
10073,30108,0.442882
10073,49132,0.441516
10073,48297,0.441362
10073,35634,0.440562
10073,33393,0.439563
10073,27190,0.439500
10073,29969,0.437463
10073,53159,0.436985
10073,14914,0.436040
10073,5495,0.435596
10073,30314,0.435531
10073,53520,0.434989
10073,61565,0.434961
10073,14748,0.434755
10073,49630,0.434313
10073,4474,0.434044
10073,59842,0.432731
10073,40086,0.432531
10073,45424,0.432048
10073,55470,0.431794
10073,66588,0.431745
10073,56410,0.431688
10073,14595,0.431638
10073,43321,0.431094
10073,29305,0.431020
10073,59483,0.430984
10073,44617,0.430702
10073,22641,0.430607
10073,61778,0.430091
