TargetUser,NeighborUser,Similarity
10011,5937,0.671274
10011,7960,0.555539
10011,68440,0.550419
10011,32335,0.546579
10011,70329,0.541091
10011,25753,0.540624
10011,38550,0.536500
10011,45835,0.533956
10011,40898,0.531906
10011,21443,0.531313
10011,2347,0.530349
10011,44348,0.529491
10011,52208,0.527984
10011,17235,0.527816
10011,35565,0.527465
10011,67808,0.523867
10011,20934,0.523091
10011,4367,0.522969
10011,41112,0.521505
10011,2825,0.521275
10011,41732,0.519591
10011,13543,0.519564
10011,13749,0.519542
10011,64703,0.519514
10011,20668,0.517796
10011,57979,0.516593
10011,15056,0.516356
10011,44119,0.516272
10011,17633,0.516254
10011,57054,0.514906
10011,62419,0.514606
10011,66089,0.514323
10011,69973,0.512958
10011,52767,0.511754
10011,13892,0.511438
10011,58309,0.511390
10011,58391,0.510204
10011,28161,0.509771
10011,55753,0.509558
10011,55760,0.508858
10011,17002,0.508275
10011,19071,0.508103
10011,64326,0.508026
10011,63350,0.507593
10011,42720,0.506893
10011,54750,0.506674
10011,66466,0.506672
10011,57365,0.506502
10011,38887,0.506434
10011,66562,0.506286
