TargetUser,NeighborUser,Similarity
10025,65995,0.382567
10025,33528,0.366948
10025,24797,0.355553
10025,7522,0.347287
10025,35182,0.346995
10025,33700,0.344401
10025,46494,0.340985
10025,10516,0.340411
10025,51641,0.338904
10025,1445,0.338873
10025,69173,0.337447
10025,59927,0.336650
10025,7778,0.332793
10025,23415,0.332536
10025,52607,0.332232
10025,24207,0.331237
10025,69625,0.330801
10025,41234,0.330484
10025,7732,0.330424
10025,27108,0.329747
10025,26920,0.329413
10025,37070,0.328919
10025,45351,0.327894
10025,29275,0.327343
10025,56913,0.327029
10025,50235,0.326433
10025,10402,0.326087
10025,7727,0.325997
10025,2361,0.325757
10025,2813,0.325663
10025,28575,0.324720
10025,53511,0.324647
10025,63764,0.324635
10025,63396,0.324332
10025,29042,0.324220
10025,25900,0.323922
10025,7061,0.323347
10025,36656,0.323124
10025,36292,0.322172
10025,20312,0.321369
10025,18802,0.321270
10025,62842,0.321102
10025,48420,0.321041
10025,11510,0.321003
10025,61156,0.319561
10025,31432,0.319238
10025,8459,0.318809
10025,6385,0.318710
10025,8467,0.318487
10025,20220,0.318227
