TargetUser,NeighborUser,Similarity
10049,10838,0.481570
10049,70634,0.404366
10049,10217,0.396583
10049,68830,0.359791
10049,6513,0.354621
10049,12989,0.346400
10049,58629,0.331268
10049,2554,0.318298
10049,12618,0.313810
10049,65956,0.312787
10049,52,0.311517
10049,62446,0.304165
10049,59060,0.303087
10049,5181,0.299548
10049,46591,0.297016
10049,71441,0.291436
10049,70360,0.289912
10049,3128,0.283503
10049,70750,0.282781
10049,3883,0.281113
10049,71168,0.278007
10049,34209,0.276902
10049,9659,0.276653
10049,70583,0.276111
10049,42430,0.275559
10049,28003,0.271053
10049,6413,0.268272
10049,12958,0.267710
10049,64705,0.266936
10049,12719,0.265727
10049,70290,0.265680
10049,65207,0.265091
10049,6588,0.264646
10049,60951,0.263945
10049,56335,0.263693
10049,36037,0.263136
10049,49688,0.262045
10049,1723,0.261692
10049,58,0.261654
10049,9665,0.258659
10049,68568,0.258657
10049,16947,0.258395
10049,26149,0.258254
10049,2587,0.257688
10049,17785,0.257374
10049,31852,0.256686
10049,71383,0.256439
10049,22808,0.255749
10049,4640,0.252819
10049,63132,0.252720
