TargetUser,NeighborUser,Similarity
10037,7149,0.520370
10037,9770,0.504383
10037,31333,0.485292
10037,8625,0.485095
10037,19818,0.470734
10037,19984,0.467398
10037,47845,0.462092
10037,16177,0.457816
10037,25058,0.452752
10037,21526,0.448060
10037,31163,0.448018
10037,21616,0.445856
10037,59740,0.443793
10037,2508,0.443270
10037,20601,0.441449
10037,25797,0.441415
10037,3773,0.440386
10037,12930,0.439654
10037,65220,0.438576
10037,33046,0.437506
10037,10247,0.434758
10037,7731,0.433520
10037,6381,0.433452
10037,38806,0.433154
10037,2773,0.432907
10037,26867,0.432334
10037,2966,0.431884
10037,32503,0.431394
10037,68582,0.430118
10037,884,0.426111
10037,70881,0.425990
10037,8554,0.424983
10037,21261,0.423364
10037,12874,0.422801
10037,16655,0.422665
10037,34181,0.420801
10037,6833,0.419684
10037,47493,0.419246
10037,33778,0.417502
10037,69397,0.416747
10037,34885,0.416423
10037,25658,0.415410
10037,33995,0.413779
10037,64382,0.413588
10037,53465,0.412859
10037,50362,0.410578
10037,28518,0.410225
10037,3460,0.409834
10037,12856,0.409605
10037,134,0.409015
