TargetUser,NeighborUser,Similarity
10090,2769,0.541245
10090,58422,0.468949
10090,5950,0.464707
10090,17572,0.453040
10090,44627,0.441370
10090,60861,0.431580
10090,64342,0.425553
10090,6007,0.424153
10090,20679,0.420098
10090,34231,0.417601
10090,7319,0.411357
10090,67512,0.410356
10090,823,0.405600
10090,49916,0.405570
10090,23096,0.402741
10090,22554,0.402499
10090,26489,0.400824
10090,67584,0.400230
10090,4315,0.399809
10090,6473,0.399752
10090,11316,0.398806
10090,57395,0.398422
10090,52758,0.397869
10090,50414,0.395414
10090,51823,0.389949
10090,4454,0.389841
10090,38450,0.388868
10090,22661,0.388387
10090,11356,0.387972
10090,34417,0.387906
10090,18951,0.387834
10090,8461,0.385459
10090,33092,0.384948
10090,42890,0.383644
10090,29516,0.383519
10090,71120,0.382692
10090,16232,0.381850
10090,12988,0.381509
10090,64943,0.381375
10090,4355,0.381005
10090,30,0.380616
10090,21125,0.379381
10090,31743,0.379149
10090,23439,0.378491
10090,52697,0.378276
10090,49716,0.377528
10090,13421,0.377239
10090,36776,0.377027
10090,27263,0.376233
10090,54802,0.375940
