TargetUser,NeighborUser,Similarity
1004,68644,0.760042
1004,46320,0.712546
1004,50465,0.712331
1004,66929,0.691454
1004,7333,0.682301
1004,64582,0.681827
1004,6536,0.678599
1004,22787,0.669862
1004,7271,0.668174
1004,44868,0.662531
1004,56431,0.649514
1004,58520,0.644891
1004,40281,0.642084
1004,23588,0.640486
1004,6993,0.639617
1004,64103,0.634959
1004,7470,0.634243
1004,25059,0.624078
1004,41346,0.617678
1004,95,0.612738
1004,21780,0.608890
1004,11969,0.602396
1004,56730,0.599767
1004,34605,0.597349
1004,40289,0.595882
1004,10002,0.595873
1004,55069,0.593417
1004,17977,0.593367
1004,30816,0.592280
1004,58876,0.590037
1004,3479,0.588485
1004,25032,0.587690
1004,4048,0.587418
1004,24704,0.586992
1004,26248,0.584568
1004,3150,0.584060
1004,56267,0.583800
1004,19559,0.582699
1004,10847,0.582632
1004,6752,0.582384
1004,16387,0.582339
1004,23993,0.581653
1004,69568,0.579601
1004,18879,0.579559
1004,62370,0.577158
1004,41705,0.577140
1004,53296,0.577020
1004,799,0.576741
1004,11512,0.575069
1004,26051,0.573750
