TargetUser,NeighborUser,Similarity
10041,17328,0.627016
10041,64447,0.609776
10041,1105,0.593916
10041,15603,0.591152
10041,54429,0.584584
10041,60148,0.582599
10041,41767,0.579773
10041,20254,0.574868
10041,40761,0.574480
10041,10436,0.571785
10041,22099,0.567739
10041,21603,0.561988
10041,10043,0.554149
10041,28267,0.552167
10041,41701,0.551218
10041,30002,0.549408
10041,3002,0.549365
10041,48214,0.549073
10041,70504,0.545907
10041,18232,0.545892
10041,61619,0.545122
10041,14235,0.544195
10041,71496,0.539958
10041,10696,0.531246
10041,38085,0.528651
10041,59255,0.527532
10041,42518,0.524683
10041,17120,0.522814
10041,54449,0.519822
10041,56416,0.519385
10041,19413,0.518790
10041,28374,0.517291
10041,44009,0.517168
10041,1934,0.516706
10041,6991,0.514845
10041,64151,0.512127
10041,23166,0.510230
10041,37592,0.509583
10041,24572,0.509331
10041,18451,0.508799
10041,64927,0.508373
10041,53922,0.507782
10041,57399,0.507095
10041,48349,0.506848
10041,39434,0.504854
10041,23524,0.504162
10041,3143,0.503208
10041,64123,0.502575
10041,64976,0.500451
10041,26282,0.499156
