TargetUser,NeighborUser,Similarity
10078,52428,0.487761
10078,70874,0.483591
10078,16390,0.459999
10078,31109,0.446948
10078,11848,0.446511
10078,8392,0.438701
10078,54874,0.418689
10078,22251,0.410050
10078,63042,0.395151
10078,30702,0.394161
10078,1833,0.387796
10078,14125,0.385807
10078,27397,0.384580
10078,24624,0.383968
10078,40449,0.381930
10078,66716,0.379197
10078,8342,0.375398
10078,70707,0.374589
10078,10001,0.370516
10078,39674,0.369449
10078,40951,0.366258
10078,34620,0.363299
10078,9875,0.357520
10078,30519,0.357422
10078,52499,0.357316
10078,21075,0.354815
10078,40374,0.354056
10078,20896,0.352451
10078,36298,0.351632
10078,54741,0.348312
10078,25906,0.342183
10078,44871,0.340808
10078,62836,0.339231
10078,17997,0.338110
10078,44278,0.337624
10078,29944,0.335308
10078,33838,0.335214
10078,63220,0.334189
10078,14585,0.332909
10078,64239,0.332900
10078,2462,0.332589
10078,49158,0.331600
10078,63039,0.331361
10078,31443,0.329047
10078,55048,0.328701
10078,8893,0.327480
10078,31155,0.326376
10078,43069,0.325812
10078,10592,0.323848
10078,7540,0.322722
