TargetUser,NeighborUser,Similarity
100,6536,0.498390
100,56730,0.486776
100,7271,0.483419
100,7333,0.477765
100,6993,0.466728
100,7470,0.465021
100,44868,0.455414
100,17977,0.452427
100,5439,0.447616
100,40289,0.447013
100,56431,0.442429
100,51502,0.439978
100,65535,0.439438
100,11590,0.437235
100,4995,0.437068
100,56278,0.436359
100,24727,0.434896
100,22787,0.431748
100,10002,0.427643
100,46320,0.423491
100,52625,0.421818
100,38683,0.420844
100,30816,0.420430
100,21780,0.419606
100,43805,0.418071
100,61127,0.417691
100,64103,0.417198
100,29307,0.416534
100,19439,0.416275
100,70492,0.414876
100,35040,0.414695
100,35928,0.414456
100,68644,0.414447
100,64582,0.413404
100,66929,0.413396
100,66588,0.413381
100,61778,0.413006
100,58520,0.413004
100,6888,0.411411
100,17963,0.411359
100,18879,0.410943
100,32737,0.410410
100,4048,0.410018
100,3139,0.409668
100,53517,0.409505
100,24170,0.408280
100,47550,0.408206
100,57398,0.407730
100,2742,0.407638
100,41326,0.407522
