TargetUser,NeighborUser,Similarity
1,26370,0.590642
1,21125,0.554344
1,6346,0.536408
1,25718,0.524818
1,62696,0.519849
1,48873,0.518468
1,71545,0.511682
1,26637,0.503421
1,39175,0.502127
1,27249,0.500912
1,5729,0.495950
1,10053,0.495434
1,46991,0.493664
1,68766,0.491581
1,38428,0.490203
1,64920,0.489706
1,30238,0.486144
1,5629,0.485215
1,31967,0.483852
1,31236,0.480945
1,69474,0.480008
1,20517,0.479865
1,38522,0.478540
1,36767,0.477726
1,64967,0.477602
1,21451,0.477359
1,16534,0.476072
1,52300,0.476051
1,16280,0.475341
1,6611,0.475250
1,43786,0.474409
1,59862,0.473610
1,4444,0.473200
1,48327,0.472034
1,53256,0.472001
1,29545,0.471733
1,4809,0.471532
1,49073,0.471110
1,59001,0.470634
1,12241,0.469652
1,53056,0.469192
1,6585,0.468696
1,41570,0.467420
1,52212,0.467368
1,17979,0.467180
1,64785,0.467099
1,7079,0.466437
1,22769,0.466095
1,28975,0.465332
1,64389,0.465242
