TargetUser,NeighborUser,Similarity
10083,51432,0.543533
10083,41848,0.512912
10083,65713,0.506020
10083,42253,0.505772
10083,14914,0.503507
10083,19820,0.501232
10083,45424,0.498177
10083,33901,0.496161
10083,15643,0.492813
10083,63762,0.491338
10083,66872,0.487491
10083,53199,0.486348
10083,35719,0.482744
10083,5892,0.482064
10083,67830,0.481469
10083,48297,0.477491
10083,42532,0.476891
10083,33710,0.474793
10083,67675,0.474542
10083,49900,0.473667
10083,67159,0.473423
10083,59842,0.473243
10083,40574,0.469951
10083,70391,0.469826
10083,28696,0.469135
10083,46040,0.468562
10083,21620,0.468065
10083,34972,0.467704
10083,7566,0.467460
10083,20891,0.467458
10083,2936,0.466903
10083,25703,0.466661
10083,31733,0.465779
10083,44364,0.465577
10083,38460,0.465301
10083,38166,0.463205
10083,50492,0.462861
10083,14748,0.462837
10083,70447,0.461792
10083,59937,0.460517
10083,43187,0.459990
10083,60316,0.459248
10083,14198,0.458892
10083,14934,0.457701
10083,24385,0.457077
10083,48831,0.454728
10083,24147,0.454205
10083,69015,0.452495
10083,51548,0.451263
10083,52981,0.451232
