TargetUser,NeighborUser,Similarity
10013,43412,0.364119
10013,59480,0.356189
10013,31348,0.355383
10013,58576,0.345832
10013,38194,0.344981
10013,21085,0.343679
10013,60582,0.339375
10013,32046,0.338104
10013,21164,0.337859
10013,13446,0.336970
10013,57723,0.336922
10013,23655,0.334487
10013,38174,0.332873
10013,15878,0.329867
10013,38525,0.327260
10013,28940,0.326257
10013,71105,0.324656
10013,50033,0.324069
10013,1433,0.322781
10013,45753,0.322628
10013,20635,0.322009
10013,10636,0.321859
10013,48201,0.321419
10013,4078,0.320947
10013,53935,0.320739
10013,23999,0.320083
10013,60720,0.319373
10013,44120,0.317959
10013,17797,0.317731
10013,4538,0.317580
10013,22459,0.317050
10013,1818,0.316940
10013,9117,0.316900
10013,43945,0.314578
10013,6245,0.314538
10013,29843,0.314274
10013,56386,0.312095
10013,32472,0.311337
10013,57266,0.311301
10013,19357,0.311001
10013,28350,0.310771
10013,4513,0.310161
10013,23621,0.309869
10013,65929,0.309511
10013,45821,0.308526
10013,61697,0.308462
10013,48364,0.307699
10013,50469,0.307172
10013,18967,0.307019
10013,26805,0.306488
