TargetUser,NeighborUser,Similarity
1002,65521,0.492650
1002,38505,0.464193
1002,46331,0.449655
1002,19788,0.407890
1002,44058,0.402221
1002,17031,0.400726
1002,58978,0.399573
1002,3928,0.397913
1002,43313,0.392529
1002,45535,0.391835
1002,46070,0.391191
1002,71486,0.389574
1002,14730,0.389228
1002,33882,0.389181
1002,32024,0.388898
1002,64551,0.388160
1002,55272,0.387606
1002,7739,0.386904
1002,54258,0.386030
1002,38953,0.385855
1002,31574,0.384755
1002,26295,0.382585
1002,13129,0.380248
1002,27970,0.380237
1002,24080,0.380200
1002,16241,0.376906
1002,32044,0.376698
1002,64206,0.376637
1002,6021,0.375053
1002,66314,0.374180
1002,64033,0.373857
1002,60801,0.373691
1002,19554,0.373254
1002,10491,0.372307
1002,23933,0.372211
1002,6364,0.371844
1002,61023,0.371541
1002,26789,0.370878
1002,16903,0.370219
1002,20358,0.369744
1002,32775,0.369452
1002,32110,0.369445
1002,4093,0.368281
1002,23851,0.367172
1002,46906,0.366424
1002,7322,0.365104
1002,22482,0.364818
1002,39768,0.364305
1002,42279,0.364007
1002,52950,0.363982
