TargetUser,NeighborUser,Similarity
10,71275,0.463413
10,7173,0.413604
10,40291,0.397601
10,1747,0.391129
10,6507,0.381940
10,2707,0.378848
10,21468,0.377980
10,22821,0.374040
10,32833,0.367286
10,31320,0.364899
10,70904,0.364827
10,37967,0.364520
10,45023,0.363676
10,40908,0.363071
10,63645,0.362381
10,55772,0.359695
10,11641,0.358837
10,42870,0.357053
10,43654,0.355778
10,49650,0.354477
10,29829,0.353915
10,38057,0.350658
10,69077,0.350657
10,39978,0.349511
10,5992,0.347510
10,68754,0.347250
10,13986,0.346379
10,2041,0.346122
10,25543,0.346075
10,60237,0.345915
10,52552,0.345636
10,1773,0.345513
10,63181,0.344358
10,30935,0.344218
10,25143,0.343666
10,42462,0.343337
10,24481,0.341790
10,35332,0.341411
10,3562,0.339634
10,66187,0.339244
10,1331,0.339070
10,48797,0.338835
10,50763,0.338675
10,30951,0.338414
10,69210,0.336826
10,8078,0.336481
10,68179,0.336181
10,1352,0.335898
10,67307,0.335342
10,59323,0.334724
