TargetUser,NeighborUser,Similarity
10050,27386,0.552360
10050,61201,0.544187
10050,6686,0.502936
10050,22847,0.502188
10050,68492,0.491573
10050,21020,0.481839
10050,57502,0.474044
10050,43490,0.471769
10050,16654,0.465214
10050,10018,0.461422
10050,19434,0.457962
10050,4979,0.440576
10050,17475,0.436383
10050,3258,0.425327
10050,9254,0.416239
10050,71504,0.412547
10050,64911,0.399289
10050,58617,0.398874
10050,67939,0.398340
10050,18679,0.393109
10050,28991,0.390702
10050,30973,0.389288
10050,19385,0.388648
10050,6153,0.387300
10050,66697,0.386763
10050,66068,0.385452
10050,58113,0.385371
10050,4120,0.385248
10050,10500,0.384399
10050,34554,0.380501
10050,19897,0.379448
10050,33973,0.376036
10050,7550,0.374335
10050,17175,0.373014
10050,27784,0.372235
10050,21704,0.370322
10050,36532,0.368996
10050,68400,0.366949
10050,21361,0.366675
10050,14298,0.362614
10050,22186,0.362177
10050,24013,0.360843
10050,71141,0.356206
10050,36332,0.353359
10050,9782,0.351466
10050,34423,0.350802
10050,30393,0.349343
10050,11070,0.347879
10050,2840,0.346897
10050,337,0.346527
