TargetUser,NeighborUser,Similarity
1008,53669,0.482528
1008,64582,0.479839
1008,24727,0.477662
1008,71365,0.477326
1008,67159,0.474368
1008,36025,0.474025
1008,10432,0.471362
1008,71479,0.470993
1008,15448,0.469896
1008,15071,0.469294
1008,36948,0.469142
1008,33983,0.468201
1008,51864,0.467641
1008,19820,0.467350
1008,48670,0.466829
1008,15672,0.463936
1008,45582,0.462680
1008,61454,0.462021
1008,53517,0.460497
1008,5586,0.460356
1008,38166,0.459424
1008,24022,0.459367
1008,3761,0.458918
1008,32657,0.458798
1008,18565,0.457273
1008,59400,0.456900
1008,2448,0.456678
1008,44792,0.454228
1008,61778,0.454223
1008,7156,0.454099
1008,25100,0.453843
1008,39336,0.453521
1008,45796,0.452679
1008,70849,0.451799
1008,71042,0.451607
1008,891,0.451410
1008,51548,0.451376
1008,20891,0.451185
1008,11470,0.450932
1008,44491,0.450558
1008,49871,0.450312
1008,2686,0.450274
1008,16387,0.449937
1008,5474,0.449591
1008,5703,0.449392
1008,37112,0.448884
1008,19439,0.448771
1008,6888,0.448756
1008,8544,0.448607
1008,53199,0.448524
