TargetUser,NeighborUser,Similarity
10057,63851,0.365164
10057,62349,0.359444
10057,70072,0.358237
10057,53974,0.352033
10057,16771,0.350483
10057,10858,0.350432
10057,31970,0.348247
10057,42148,0.348064
10057,24207,0.347540
10057,4549,0.347049
10057,70905,0.346958
10057,19810,0.345658
10057,48743,0.343896
10057,37584,0.340454
10057,8075,0.340338
10057,12105,0.338630
10057,37857,0.338405
10057,46856,0.337464
10057,57664,0.337363
10057,38258,0.337286
10057,35370,0.336657
10057,42823,0.335865
10057,17835,0.335268
10057,39513,0.335210
10057,47988,0.335020
10057,62566,0.333562
10057,20122,0.333419
10057,657,0.332353
10057,54702,0.332036
10057,43281,0.331554
10057,1541,0.330280
10057,47741,0.330159
10057,65692,0.329060
10057,39294,0.328471
10057,58590,0.328232
10057,39617,0.327990
10057,33399,0.327789
10057,60637,0.326826
10057,6982,0.326096
10057,29553,0.325007
10057,64944,0.324872
10057,61517,0.324503
10057,12025,0.324442
10057,46510,0.324158
10057,50068,0.323998
10057,7181,0.323994
10057,27960,0.323883
10057,289,0.323844
10057,34660,0.322801
10057,533,0.322523
