TargetUser,NeighborUser,Similarity
10019,7441,0.445822
10019,53505,0.444810
10019,16739,0.429329
10019,13435,0.424416
10019,28636,0.422416
10019,62251,0.420661
10019,19171,0.419121
10019,67606,0.417544
10019,30376,0.417388
10019,24847,0.411131
10019,56809,0.409237
10019,7003,0.407359
10019,37321,0.406049
10019,48117,0.405906
10019,67627,0.400754
10019,31831,0.391025
10019,55451,0.388470
10019,57991,0.387825
10019,11179,0.384433
10019,28480,0.382595
10019,5096,0.382491
10019,40461,0.381857
10019,18633,0.380823
10019,1041,0.380618
10019,17707,0.380364
10019,12266,0.377427
10019,29727,0.377075
10019,35907,0.376456
10019,26004,0.374261
10019,28704,0.373415
10019,58589,0.373052
10019,33110,0.369771
10019,11873,0.368909
10019,3549,0.366985
10019,33692,0.366898
10019,70976,0.366139
10019,3898,0.365925
10019,65481,0.365743
10019,34180,0.365241
10019,3970,0.364715
10019,64949,0.364357
10019,36659,0.364266
10019,15436,0.364143
10019,57309,0.364062
10019,53370,0.363491
10019,14791,0.363431
10019,19728,0.362949
10019,69523,0.362424
10019,33162,0.362228
10019,42413,0.361604
